gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,80,80,4608,7168,asm,25,2,29.0883,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,181.68,1.18057,0.0
gfx942,80,96,4608,7168,asm,8,1,32.6468,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,194.25,1.05992,0.0
gfx942,80,112,4608,7168,asm,16,1,37.6447,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,196.54,0.92616,0.0
gfx942,80,128,4608,7168,asm,16,1,38.8654,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,217.56,0.90382,0.0
gfx942,80,144,4608,7168,asm,24,1,44.5431,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,213.56,0.7945,0.0
gfx942,80,160,4608,7168,asm,24,1,45.1457,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,234.12,0.7897,0.0
gfx942,80,176,4608,7168,asm,32,1,52.2426,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,222.55,0.68744,0.0
gfx942,80,192,4608,7168,asm,32,1,52.5274,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,241.47,0.6887,0.0
gfx942,80,208,4608,7168,asm,40,1,65.8725,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,208.59,0.55316,0.0
gfx942,80,224,4608,7168,asm,40,1,65.9301,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,224.44,0.55665,0.0
gfx942,80,240,4608,7168,asm,40,1,66.1437,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,239.7,0.55882,0.0
gfx942,80,256,4608,7168,asm,40,1,65.9222,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,256.54,0.56467,0.0
gfx942,80,288,4608,7168,asm,24,1,86.3585,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,220.31,0.43712,0.0
gfx942,80,320,4608,7168,asm,24,1,86.922,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,243.2,0.44031,0.0
gfx942,80,352,4608,7168,asm,32,1,100.9543,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,230.33,0.38431,0.0
gfx942,80,384,4608,7168,asm,32,1,101.3995,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,250.17,0.38779,0.0
gfx942,80,416,4608,7168,ck,8,0,125.3978,a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,219.15,0.31776,0.0
gfx942,80,448,4608,7168,asm,24,1,128.0119,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,231.19,0.31536,0.0
gfx942,80,480,4608,7168,asm,24,1,128.4135,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,246.93,0.31846,0.0
gfx942,80,512,4608,7168,asm,40,1,129.7524,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,260.67,0.31921,0.0
gfx942,80,544,4608,7168,asm,32,1,149.63,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,240.17,0.28031,0.0
gfx942,80,576,4608,7168,asm,32,1,150.6801,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,252.53,0.28184,0.0
gfx942,80,608,4608,7168,asm,24,1,169.6501,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,236.75,0.25341,0.0
gfx942,80,640,4608,7168,asm,24,1,170.23,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,248.36,0.25563,0.0
gfx942,80,672,4608,7168,asm,16,1,178.1505,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,249.19,0.24721,0.0
gfx942,80,704,4608,7168,ck,14,0,177.5823,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,261.89,0.25095,0.0
gfx942,80,736,4608,7168,asm,40,1,192.5216,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,252.55,0.2342,0.0
gfx942,80,768,4608,7168,asm,40,1,193.3022,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,262.46,0.23597,0.0
gfx942,80,800,4608,7168,asm,24,1,212.45,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,248.76,0.21717,0.0
gfx942,80,832,4608,7168,ck,14,0,208.0825,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,264.14,0.22425,0.0
gfx942,80,864,4608,7168,asm,24,1,212.7137,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,268.32,0.22183,0.0
gfx942,80,896,4608,7168,ck,14,3,240.3365,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,246.28,0.19851,0.0
gfx942,80,928,4608,7168,asm,16,1,247.8788,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,247.31,0.19459,0.0
gfx942,80,960,4608,7168,ck,14,0,242.7414,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,261.26,0.20087,0.0
gfx942,80,992,4608,7168,asm,32,1,248.9262,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,263.26,0.19798,0.0
gfx942,80,1024,4608,7168,asm,32,1,248.6755,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,272.02,0.20029,0.0
gfx942,80,1088,4608,7168,ck,13,1,274.1862,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,262.13,0.18548,0.0
gfx942,80,1152,4608,7168,asm,24,1,295.49,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,257.54,0.17566,0.0
gfx942,80,1216,4608,7168,asm,32,1,298.0223,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,269.54,0.17768,0.0
gfx942,80,1280,4608,7168,ck,14,3,306.3953,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,275.97,0.17625,0.0
gfx942,80,1344,4608,7168,asm,40,1,320.2425,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,277.24,0.1719,0.0
gfx942,80,1408,4608,7168,asm,40,1,321.7264,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,289.11,0.17437,0.0
gfx942,80,1472,4608,7168,ck,14,0,369.7628,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,262.98,0.15455,0.0
gfx942,80,1536,4608,7168,ck,14,1,370.9982,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,273.5,0.15686,0.0
gfx942,80,1600,4608,7168,asm,24,1,382.6584,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,276.22,0.15482,0.0
gfx942,80,1664,4608,7168,asm,40,1,384.1595,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,286.14,0.15695,0.0
gfx942,80,1728,4608,7168,asm,24,1,422.292,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,270.32,0.14526,0.0
gfx942,80,1792,4608,7168,ck,14,0,435.1458,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,272.05,0.14338,0.0
gfx942,80,1856,4608,7168,asm,40,1,445.7352,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,275.07,0.14232,0.0
gfx942,80,1920,4608,7168,asm,32,1,444.8469,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,285.12,0.14497,0.0
gfx942,80,1984,4608,7168,ck,14,3,472.282,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,277.51,0.13876,0.0
gfx942,80,2048,4608,7168,asm,32,1,493.6704,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,274.05,0.13488,0.0
gfx942,80,4096,4608,7168,ck,14,0,951.778,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,284.29,0.10521,0.0
gfx942,80,8192,4608,7168,asm,40,1,1855.4833,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,291.66,0.09014,0.0
gfx942,80,16384,4608,7168,asm,40,1,3676.3795,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,294.4,0.082,0.0
gfx942,80,32768,4608,7168,asm,40,1,7356.9633,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,294.23,0.07746,0.0
gfx942,80,1,7168,7168,ck,6,1,23.6395,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,4.35,2.1744,0.0
gfx942,80,2,7168,7168,ck,6,0,23.6491,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,8.69,2.17443,0.0
gfx942,80,4,7168,7168,ck,6,1,23.6263,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,17.4,2.17835,0.0
gfx942,80,8,7168,7168,ck,6,0,23.772,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,34.58,2.16861,0.0
gfx942,80,16,7168,7168,ck,6,2,23.7442,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,69.25,2.1784,0.0
gfx942,80,32,7168,7168,asm,0,1,30.8535,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,106.58,1.6876,0.0
gfx942,80,48,7168,7168,asm,8,1,33.0883,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,149.07,1.58402,0.0
gfx942,80,64,7168,7168,asm,16,1,39.3916,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,166.96,1.33928,0.0
gfx942,80,80,7168,7168,asm,24,1,45.4763,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,180.77,1.16765,0.0
gfx942,80,96,7168,7168,asm,32,1,52.233,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,188.87,1.0232,0.0
gfx942,80,112,7168,7168,asm,43,4,65.4304,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,175.9,0.82207,0.0019
gfx942,80,128,7168,7168,asm,40,1,65.968,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,199.39,0.82059,0.0
gfx942,80,144,7168,7168,asm,25,2,77.7472,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,190.33,0.70069,0.0
gfx942,80,160,7168,7168,asm,25,2,78.0434,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,210.67,0.70244,0.0
gfx942,80,176,7168,7168,asm,33,2,89.5246,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,202.02,0.6162,0.0
gfx942,80,192,7168,7168,asm,33,2,89.943,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,219.36,0.61716,0.0
gfx942,80,208,7168,7168,asm,16,1,107.8854,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,198.12,0.51771,0.0
gfx942,80,224,7168,7168,asm,16,1,108.5348,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,212.08,0.51778,0.0
gfx942,80,240,7168,7168,asm,16,1,108.5439,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,227.21,0.52091,0.0
gfx942,80,256,7168,7168,asm,16,1,109.2241,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,240.85,0.52081,0.0
gfx942,80,288,7168,7168,asm,24,1,128.4263,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,230.44,0.4483,0.0
gfx942,80,320,7168,7168,asm,24,1,129.0346,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,254.84,0.45152,0.0
gfx942,80,352,7168,7168,asm,32,1,149.8962,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,241.31,0.39327,0.0
gfx942,80,384,7168,7168,asm,32,1,150.9894,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,261.34,0.39498,0.0
gfx942,80,416,7168,7168,asm,16,1,177.6743,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,240.6,0.33953,0.0
gfx942,80,448,7168,7168,ck,14,2,178.2073,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,258.33,0.34238,0.0
gfx942,80,480,7168,7168,asm,40,1,193.7218,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,254.62,0.31851,0.0
gfx942,80,512,7168,7168,asm,40,1,193.5094,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,271.89,0.32241,0.0
gfx942,80,544,7168,7168,asm,24,1,213.3035,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,262.08,0.29572,0.0
gfx942,80,576,7168,7168,ck,14,2,241.7168,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,244.87,0.26381,0.0
gfx942,80,608,7168,7168,asm,32,1,248.6084,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,251.31,0.25926,0.0
gfx942,80,640,7168,7168,ck,14,0,245.2711,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,268.14,0.2656,0.0
gfx942,80,672,7168,7168,asm,32,1,249.7764,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,276.47,0.26356,0.0
gfx942,80,704,7168,7168,ck,13,1,274.6188,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,263.43,0.24222,0.0
gfx942,80,736,7168,7168,asm,32,1,297.0058,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,254.65,0.22628,0.0
gfx942,80,768,7168,7168,asm,24,1,296.4665,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,266.2,0.22902,0.0
gfx942,80,800,7168,7168,asm,24,1,297.9262,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,275.94,0.2302,0.0
gfx942,80,832,7168,7168,asm,40,1,321.234,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,266.15,0.21564,0.0
gfx942,80,864,7168,7168,asm,40,1,321.5634,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,276.1,0.21756,0.0
gfx942,80,896,7168,7168,asm,40,1,320.216,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,287.54,0.22063,0.0
gfx942,80,928,7168,7168,asm,32,1,346.7691,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,275.0,0.20572,0.0
gfx942,80,960,7168,7168,asm,32,1,348.157,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,283.35,0.20687,0.0
gfx942,80,992,7168,7168,asm,40,1,382.4742,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,266.52,0.19011,0.0
gfx942,80,1024,7168,7168,asm,40,1,382.3258,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,275.23,0.19198,0.0
gfx942,80,1088,7168,7168,ck,14,2,407.4043,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,274.43,0.18354,0.0
gfx942,80,1152,7168,7168,ck,14,2,435.7381,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,271.68,0.17477,0.0
gfx942,80,1216,7168,7168,asm,40,1,446.9481,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,279.58,0.17346,0.0
gfx942,80,1280,7168,7168,asm,40,1,447.7131,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,293.79,0.17624,0.0
gfx942,80,1344,7168,7168,asm,32,1,494.6614,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,279.2,0.1623,0.0
gfx942,80,1408,7168,7168,asm,40,1,510.1749,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,283.6,0.16006,0.0
gfx942,80,1472,7168,7168,ck,14,0,563.8113,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,268.29,0.14727,0.0
gfx942,80,1536,7168,7168,ck,14,3,565.0521,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,279.34,0.14939,0.0
gfx942,80,1600,7168,7168,asm,32,1,591.6153,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,277.91,0.145,0.0
gfx942,80,1664,7168,7168,ck,14,1,630.2392,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,271.32,0.1383,0.0
gfx942,80,1728,7168,7168,ck,14,0,631.1466,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,281.35,0.14028,0.0
gfx942,80,1792,7168,7168,asm,40,1,640.0152,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,287.72,0.14049,0.0
gfx942,80,1856,7168,7168,asm,32,1,690.4563,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,276.23,0.13222,0.0
gfx942,80,1920,7168,7168,asm,32,1,691.8261,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,285.19,0.13395,0.0
gfx942,80,1984,7168,7168,ck,13,3,731.9962,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,278.52,0.12848,0.0
gfx942,80,2048,7168,7168,ck,14,2,756.6679,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,278.13,0.12611,0.0
gfx942,80,4096,7168,7168,asm,40,1,1458.1361,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,288.66,0.09564,0.0
gfx942,80,6144,7168,7168,asm,40,1,2159.5251,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,292.36,0.08497,0.0
gfx942,80,8120,7168,7168,asm,40,1,2871.579,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,290.58,0.0787,0.0
gfx942,80,8192,7168,7168,asm,40,1,2858.2589,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,294.52,0.07961,0.0
gfx942,80,10240,7168,7168,asm,40,1,3551.8819,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,296.26,0.07646,0.0
gfx942,80,12288,7168,7168,asm,40,1,4305.5894,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,293.27,0.07331,0.0
gfx942,80,14336,7168,7168,asm,40,1,5011.8657,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,293.94,0.07176,0.0
gfx942,80,16384,7168,7168,asm,40,1,5705.2513,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,295.1,0.07076,0.0
gfx942,80,32768,7168,7168,asm,40,1,11472.4167,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,293.51,0.0659,0.0
gfx942,80,16,8192,7168,ck,7,2,24.2065,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,77.63,2.44137,0.0
gfx942,80,32,8192,7168,asm,0,1,31.3091,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,120.03,1.89957,0.0
gfx942,80,48,8192,7168,asm,8,1,33.4746,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,168.4,1.78795,0.0
gfx942,80,64,8192,7168,asm,16,1,39.6166,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,189.72,1.52026,0.0
gfx942,80,80,8192,7168,asm,24,1,45.3459,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,207.19,1.33649,0.0
gfx942,80,96,8192,7168,asm,32,1,52.4788,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,214.84,1.16202,0.0
gfx942,80,112,8192,7168,asm,40,1,66.4438,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,197.96,0.92346,0.0
gfx942,80,128,8192,7168,asm,40,1,67.0671,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,224.14,0.92049,0.0
gfx942,80,144,8192,7168,asm,24,1,85.6711,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,197.4,0.725,0.0
gfx942,80,160,8192,7168,ck,8,1,84.9215,a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,221.27,0.73584,0.0
gfx942,80,176,8192,7168,asm,32,1,100.3129,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,206.05,0.62669,0.0
gfx942,80,192,8192,7168,asm,32,1,101.2238,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,222.76,0.62478,0.0
gfx942,80,208,8192,7168,asm,8,1,117.6912,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,207.56,0.54056,0.0
gfx942,80,224,8192,7168,asm,8,1,118.2004,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,222.56,0.54142,0.0
gfx942,80,240,8192,7168,asm,8,1,119.0459,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,236.76,0.54074,0.0
gfx942,80,256,8192,7168,asm,40,1,129.2256,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,232.65,0.50106,0.0
gfx942,80,288,8192,7168,asm,16,1,143.8245,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,235.17,0.45544,0.0
gfx942,80,320,8192,7168,ck,13,2,144.5456,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,259.99,0.45838,0.0
gfx942,80,352,8192,7168,asm,24,1,170.7153,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,242.15,0.39253,0.0
gfx942,80,384,8192,7168,asm,24,1,171.3207,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,263.23,0.39554,0.0
gfx942,80,416,8192,7168,asm,32,1,199.349,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,245.07,0.34371,0.0
gfx942,80,448,8192,7168,asm,32,1,200.2177,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,262.78,0.34598,0.0
gfx942,80,480,8192,7168,asm,32,1,201.3145,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,280.02,0.34784,0.0
gfx942,80,512,8192,7168,ck,14,2,241.041,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,249.46,0.29364,0.0
gfx942,80,544,8192,7168,asm,32,1,248.299,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,257.3,0.28809,0.0
gfx942,80,576,8192,7168,asm,32,1,249.1733,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,271.48,0.2901,0.0
gfx942,80,608,8192,7168,asm,40,1,256.797,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,278.06,0.28443,0.0
gfx942,80,640,8192,7168,asm,40,1,257.5838,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,291.8,0.28648,0.0
gfx942,80,672,8192,7168,asm,32,1,297.5951,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,265.19,0.2505,0.0
gfx942,80,704,8192,7168,ck,14,3,309.2871,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,267.32,0.24347,0.0
gfx942,80,736,8192,7168,asm,40,1,318.5767,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,271.32,0.23873,0.0
gfx942,80,768,8192,7168,asm,40,1,319.9181,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,281.93,0.24009,0.0
gfx942,80,800,8192,7168,asm,24,1,339.0643,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,277.09,0.22875,0.0
gfx942,80,832,8192,7168,ck,14,0,371.899,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,262.73,0.21058,0.0
gfx942,80,864,8192,7168,asm,24,1,380.2466,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,266.85,0.20794,0.0
gfx942,80,896,8192,7168,asm,40,1,382.2342,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,275.29,0.20883,0.0
gfx942,80,928,8192,7168,asm,32,1,395.8668,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,275.31,0.20354,0.0
