arch,dtype,state_dtype,b,sq,num_k_heads,num_v_heads,head_k_dim,head_v_dim,NUM_BLOCKS_PER_V_DIM,NUM_WARPS,WARP_THREADS_K,duration
gfx950,torch.bfloat16,torch.bfloat16,223,1,8,16,128,128,8,2,16,44.57950000000028
gfx950,torch.bfloat16,torch.bfloat16,224,1,8,16,128,128,8,2,16,44.600000000000136
gfx950,torch.bfloat16,torch.bfloat16,225,1,8,16,128,128,4,4,16,44.839500000000044
gfx950,torch.bfloat16,torch.bfloat16,226,1,8,16,128,128,4,4,16,45.059499999999844
gfx950,torch.bfloat16,torch.bfloat16,227,1,8,16,128,128,8,1,8,45.27899999999977
gfx950,torch.bfloat16,torch.bfloat16,228,1,8,16,128,128,8,2,16,45.23900000000003
gfx950,torch.bfloat16,torch.bfloat16,229,1,8,16,128,128,8,1,8,45.51950000000011
gfx950,torch.bfloat16,torch.bfloat16,230,1,8,16,128,128,4,4,16,45.53949999999986
gfx950,torch.bfloat16,torch.bfloat16,231,1,8,16,128,128,4,4,16,45.79950000000008
gfx950,torch.bfloat16,torch.bfloat16,232,1,8,16,128,128,4,4,16,46.24000000000024
gfx950,torch.bfloat16,torch.bfloat16,233,1,8,16,128,128,8,2,16,46.23999999999978
gfx950,torch.bfloat16,torch.bfloat16,234,1,8,16,128,128,4,4,16,46.4994999999999
gfx950,torch.bfloat16,torch.bfloat16,235,1,8,16,128,128,4,4,16,46.739500000000135
gfx950,torch.bfloat16,torch.bfloat16,236,1,8,16,128,128,8,2,16,47.179499999999734
gfx950,torch.bfloat16,torch.bfloat16,237,1,8,16,128,128,4,4,16,47.12000000000012
gfx950,torch.bfloat16,torch.bfloat16,238,1,8,16,128,128,8,2,16,47.358999999999696
gfx950,torch.bfloat16,torch.bfloat16,239,1,8,16,128,128,4,4,16,47.57899999999995
gfx950,torch.bfloat16,torch.bfloat16,240,1,8,16,128,128,4,4,16,47.679999999999836
gfx950,torch.bfloat16,torch.bfloat16,241,1,8,16,128,128,8,2,16,47.59950000000026
gfx950,torch.bfloat16,torch.bfloat16,242,1,8,16,128,128,4,4,16,47.79949999999985
gfx950,torch.bfloat16,torch.bfloat16,243,1,8,16,128,128,4,4,16,47.92000000000007
gfx950,torch.bfloat16,torch.bfloat16,244,1,8,16,128,128,4,4,16,48.46000000000049
gfx950,torch.bfloat16,torch.bfloat16,245,1,8,16,128,128,8,2,16,48.39950000000022
gfx950,torch.bfloat16,torch.bfloat16,246,1,8,16,128,128,4,4,16,48.539499999999634
gfx950,torch.bfloat16,torch.bfloat16,247,1,8,16,128,128,8,2,16,48.859500000000025
gfx950,torch.bfloat16,torch.bfloat16,248,1,8,16,128,128,8,2,16,48.93899999999985
gfx950,torch.bfloat16,torch.bfloat16,249,1,8,16,128,128,4,4,16,49.09949999999981
gfx950,torch.bfloat16,torch.bfloat16,250,1,8,16,128,128,8,2,16,49.61999999999966
gfx950,torch.bfloat16,torch.bfloat16,251,1,8,16,128,128,8,2,16,49.51950000000011
gfx950,torch.bfloat16,torch.bfloat16,252,1,8,16,128,128,8,2,16,49.70000000000027
gfx950,torch.bfloat16,torch.bfloat16,253,1,8,16,128,128,4,4,16,49.57950000000005
gfx950,torch.bfloat16,torch.bfloat16,254,1,8,16,128,128,8,2,16,49.840000000000146
gfx950,torch.bfloat16,torch.bfloat16,255,1,8,16,128,128,4,4,16,49.79950000000008
gfx950,torch.bfloat16,torch.bfloat16,256,1,8,16,128,128,8,2,16,50.11999999999989
gfx950,torch.bfloat16,torch.bfloat16,129,1,16,32,128,128,8,2,16,51.4994999999999
gfx950,torch.bfloat16,torch.bfloat16,130,1,16,32,128,128,8,2,16,51.759500000000116
gfx950,torch.bfloat16,torch.bfloat16,131,1,16,32,128,128,8,2,16,51.899500000000444
gfx950,torch.bfloat16,torch.bfloat16,132,1,16,32,128,128,4,4,16,52.51949999999988
gfx950,torch.bfloat16,torch.bfloat16,133,1,16,32,128,128,8,2,16,52.59999999999991
gfx950,torch.bfloat16,torch.bfloat16,134,1,16,32,128,128,8,2,16,52.81949999999961
gfx950,torch.bfloat16,torch.bfloat16,135,1,16,32,128,128,8,2,16,53.16000000000031
gfx950,torch.bfloat16,torch.bfloat16,136,1,16,32,128,128,8,2,16,53.399500000000444
gfx950,torch.bfloat16,torch.bfloat16,137,1,16,32,128,128,8,2,16,53.459499999999025
gfx950,torch.bfloat16,torch.bfloat16,138,1,16,32,128,128,8,2,16,53.86000000000013
gfx950,torch.bfloat16,torch.bfloat16,139,1,16,32,128,128,8,2,16,54.09999999999991
gfx950,torch.bfloat16,torch.bfloat16,140,1,16,32,128,128,4,4,16,54.25950000000057
gfx950,torch.bfloat16,torch.bfloat16,141,1,16,32,128,128,4,4,16,54.5600000000004
gfx950,torch.bfloat16,torch.bfloat16,142,1,16,32,128,128,8,2,16,54.659999999999854
gfx950,torch.bfloat16,torch.bfloat16,143,1,16,32,128,128,8,2,16,55.31999999999971
gfx950,torch.bfloat16,torch.bfloat16,144,1,16,32,128,128,8,2,16,55.5595000000003
gfx950,torch.bfloat16,torch.bfloat16,145,1,16,32,128,128,8,2,16,56.239499999999225
gfx950,torch.bfloat16,torch.bfloat16,146,1,16,32,128,128,8,2,16,56.41949999999997
gfx950,torch.bfloat16,torch.bfloat16,147,1,16,32,128,128,8,2,16,56.818999999999505
gfx950,torch.bfloat16,torch.bfloat16,148,1,16,32,128,128,8,2,16,56.89899999999943
gfx950,torch.bfloat16,torch.bfloat16,149,1,16,32,128,128,4,4,16,57.57999999999993
gfx950,torch.bfloat16,torch.bfloat16,150,1,16,32,128,128,4,4,16,58.059999999999945
gfx950,torch.bfloat16,torch.bfloat16,151,1,16,32,128,128,4,4,16,58.16000000000031
gfx950,torch.bfloat16,torch.bfloat16,152,1,16,32,128,128,8,2,16,58.61949999999979
gfx950,torch.bfloat16,torch.bfloat16,153,1,16,32,128,128,8,2,16,59.039999999999964
gfx950,torch.bfloat16,torch.bfloat16,154,1,16,32,128,128,8,2,16,59.10000000000082
gfx950,torch.bfloat16,torch.bfloat16,155,1,16,32,128,128,8,2,16,59.51899999999978
gfx950,torch.bfloat16,torch.bfloat16,156,1,16,32,128,128,4,4,16,60.01900000000023
gfx950,torch.bfloat16,torch.bfloat16,157,1,16,32,128,128,4,4,16,60.23949999999968
gfx950,torch.bfloat16,torch.bfloat16,158,1,16,32,128,128,8,2,16,60.4394999999995
gfx950,torch.bfloat16,torch.bfloat16,159,1,16,32,128,128,8,2,16,60.699000000000524
gfx950,torch.bfloat16,torch.bfloat16,160,1,16,32,128,128,4,4,16,61.19999999999982
gfx950,torch.bfloat16,torch.bfloat16,161,1,16,32,128,128,8,2,16,61.4994999999999
gfx950,torch.bfloat16,torch.bfloat16,162,1,16,32,128,128,8,2,16,61.620000000000346
gfx950,torch.bfloat16,torch.bfloat16,163,1,16,32,128,128,8,2,16,63.839999999999236
gfx950,torch.bfloat16,torch.bfloat16,164,1,16,32,128,128,8,2,16,62.779999999999745
gfx950,torch.bfloat16,torch.bfloat16,165,1,16,32,128,128,8,2,16,62.55899999999929
gfx950,torch.bfloat16,torch.bfloat16,166,1,16,32,128,128,8,2,16,64.6200000000008
gfx950,torch.bfloat16,torch.bfloat16,167,1,16,32,128,128,8,2,16,64.95949999999903
gfx950,torch.bfloat16,torch.bfloat16,168,1,16,32,128,128,8,1,8,65.36000000000058
gfx950,torch.bfloat16,torch.bfloat16,169,1,16,32,128,128,8,2,16,65.17950000000019
gfx950,torch.bfloat16,torch.bfloat16,170,1,16,32,128,128,8,2,16,65.1200000000008
gfx950,torch.bfloat16,torch.bfloat16,171,1,16,32,128,128,8,2,16,66.31999999999971
gfx950,torch.bfloat16,torch.bfloat16,172,1,16,32,128,128,4,4,16,66.8194999999996
gfx950,torch.bfloat16,torch.bfloat16,173,1,16,32,128,128,8,2,16,66.07999999999993
gfx950,torch.bfloat16,torch.bfloat16,174,1,16,32,128,128,8,2,16,67.05999999999949
gfx950,torch.bfloat16,torch.bfloat16,175,1,16,32,128,128,8,2,16,65.91950000000043
gfx950,torch.bfloat16,torch.bfloat16,176,1,16,32,128,128,8,1,8,67.50000000000182
gfx950,torch.bfloat16,torch.bfloat16,177,1,16,32,128,128,8,1,8,68.1200000000008
gfx950,torch.bfloat16,torch.bfloat16,178,1,16,32,128,128,8,2,16,68.39950000000135
gfx950,torch.bfloat16,torch.bfloat16,179,1,16,32,128,128,8,1,8,69.1200000000008
gfx950,torch.bfloat16,torch.bfloat16,180,1,16,32,128,128,8,1,8,69.81999999999971
gfx950,torch.bfloat16,torch.bfloat16,181,1,16,32,128,128,8,2,16,69.39950000000135
gfx950,torch.bfloat16,torch.bfloat16,182,1,16,32,128,128,8,2,16,69.89950000000135
gfx950,torch.bfloat16,torch.bfloat16,183,1,16,32,128,128,8,2,16,69.88000000000102
gfx950,torch.bfloat16,torch.bfloat16,184,1,16,32,128,128,8,1,8,70.53949999999986
gfx950,torch.bfloat16,torch.bfloat16,185,1,16,32,128,128,8,2,16,69.58000000000038
gfx950,torch.bfloat16,torch.bfloat16,186,1,16,32,128,128,8,2,16,71.41999999999825
gfx950,torch.bfloat16,torch.bfloat16,187,1,16,32,128,128,8,1,8,72.14000000000033
gfx950,torch.bfloat16,torch.bfloat16,188,1,16,32,128,128,8,1,8,71.85999999999876
gfx950,torch.bfloat16,torch.bfloat16,189,1,16,32,128,128,8,1,8,72.61999999999989
gfx950,torch.bfloat16,torch.bfloat16,190,1,16,32,128,128,8,1,8,72.45950000000084
gfx950,torch.bfloat16,torch.bfloat16,191,1,16,32,128,128,8,2,16,73.11999999999989
gfx950,torch.bfloat16,torch.bfloat16,192,1,16,32,128,128,8,1,8,73.17999999999938
gfx950,torch.bfloat16,torch.bfloat16,193,1,16,32,128,128,8,2,16,73.22000000000025
gfx950,torch.bfloat16,torch.bfloat16,194,1,16,32,128,128,8,2,16,72.92000000000007
gfx950,torch.bfloat16,torch.bfloat16,195,1,16,32,128,128,8,2,16,72.38000000000102
gfx950,torch.bfloat16,torch.bfloat16,196,1,16,32,128,128,8,1,8,75.14000000000124
gfx950,torch.bfloat16,torch.bfloat16,197,1,16,32,128,128,8,2,16,75.04000000000087
gfx950,torch.bfloat16,torch.bfloat16,198,1,16,32,128,128,8,2,16,75.60000000000218
gfx950,torch.bfloat16,torch.bfloat16,199,1,16,32,128,128,4,4,16,76.55999999999949
gfx950,torch.bfloat16,torch.bfloat16,200,1,16,32,128,128,8,2,16,76.46000000000095
gfx950,torch.bfloat16,torch.bfloat16,201,1,16,32,128,128,8,2,16,75.68000000000029
gfx950,torch.bfloat16,torch.bfloat16,202,1,16,32,128,128,4,4,16,78.0
gfx950,torch.bfloat16,torch.bfloat16,203,1,16,32,128,128,4,4,16,77.52000000000044
gfx950,torch.bfloat16,torch.bfloat16,204,1,16,32,128,128,8,1,8,77.52000000000044
gfx950,torch.bfloat16,torch.bfloat16,205,1,16,32,128,128,8,2,16,76.3799999999992
gfx950,torch.bfloat16,torch.bfloat16,206,1,16,32,128,128,8,2,16,78.6200000000008
gfx950,torch.bfloat16,torch.bfloat16,207,1,16,32,128,128,8,2,16,79.28000000000065
gfx950,torch.bfloat16,torch.bfloat16,208,1,16,32,128,128,4,4,16,78.96000000000004
gfx950,torch.bfloat16,torch.bfloat16,209,1,16,32,128,128,8,2,16,79.45999999999913
gfx950,torch.bfloat16,torch.bfloat16,210,1,16,32,128,128,8,2,16,79.84000000000015
gfx950,torch.bfloat16,torch.bfloat16,211,1,16,32,128,128,8,2,16,80.18000000000029
gfx950,torch.bfloat16,torch.bfloat16,212,1,16,32,128,128,8,1,8,80.51949999999852
gfx950,torch.bfloat16,torch.bfloat16,213,1,16,32,128,128,8,1,8,80.76000000000022
gfx950,torch.bfloat16,torch.bfloat16,214,1,16,32,128,128,8,2,16,81.09999999999854
gfx950,torch.bfloat16,torch.bfloat16,215,1,16,32,128,128,4,4,16,79.89949999999999
gfx950,torch.bfloat16,torch.bfloat16,216,1,16,32,128,128,8,1,8,82.32000000000062
gfx950,torch.bfloat16,torch.bfloat16,217,1,16,32,128,128,8,1,8,82.45999999999913
gfx950,torch.bfloat16,torch.bfloat16,218,1,16,32,128,128,8,1,8,82.93999999999869
gfx950,torch.bfloat16,torch.bfloat16,219,1,16,32,128,128,8,1,8,83.5
gfx950,torch.bfloat16,torch.bfloat16,220,1,16,32,128,128,8,1,8,83.8799999999992
gfx950,torch.bfloat16,torch.bfloat16,221,1,16,32,128,128,8,1,8,83.9399999999996
gfx950,torch.bfloat16,torch.bfloat16,222,1,16,32,128,128,8,2,16,84.78000000000065
gfx950,torch.bfloat16,torch.bfloat16,223,1,16,32,128,128,8,1,8,84.02000000000044
gfx950,torch.bfloat16,torch.bfloat16,224,1,16,32,128,128,8,1,8,84.5
gfx950,torch.bfloat16,torch.bfloat16,225,1,16,32,128,128,4,4,16,83.11999999999989
gfx950,torch.bfloat16,torch.bfloat16,226,1,16,32,128,128,8,1,8,85.81999999999971
gfx950,torch.bfloat16,torch.bfloat16,227,1,16,32,128,128,8,1,8,86.38000000000284
gfx950,torch.bfloat16,torch.bfloat16,228,1,16,32,128,128,8,1,8,86.46000000000004
gfx950,torch.bfloat16,torch.bfloat16,229,1,16,32,128,128,8,1,8,87.15999999999985
gfx950,torch.bfloat16,torch.bfloat16,230,1,16,32,128,128,4,4,16,87.32000000000153
gfx950,torch.bfloat16,torch.bfloat16,231,1,16,32,128,128,8,1,8,88.05999999999949
gfx950,torch.bfloat16,torch.bfloat16,232,1,16,32,128,128,8,1,8,87.72000000000116
gfx950,torch.bfloat16,torch.bfloat16,233,1,16,32,128,128,8,2,16,88.22050000000127
gfx950,torch.bfloat16,torch.bfloat16,234,1,16,32,128,128,8,1,8,88.53999999999905
gfx950,torch.bfloat16,torch.bfloat16,235,1,16,32,128,128,8,1,8,88.7405000000017
gfx950,torch.bfloat16,torch.bfloat16,236,1,16,32,128,128,8,1,8,89.03999999999905
gfx950,torch.bfloat16,torch.bfloat16,237,1,16,32,128,128,8,1,8,88.92000000000189
gfx950,torch.bfloat16,torch.bfloat16,238,1,16,32,128,128,8,1,8,89.54050000000007
gfx950,torch.bfloat16,torch.bfloat16,239,1,16,32,128,128,8,2,16,90.07999999999993
gfx950,torch.bfloat16,torch.bfloat16,240,1,16,32,128,128,8,2,16,89.92000000000007
gfx950,torch.bfloat16,torch.bfloat16,241,1,16,32,128,128,8,2,16,90.82000000000153
gfx950,torch.bfloat16,torch.bfloat16,242,1,16,32,128,128,8,1,8,90.22050000000127
gfx950,torch.bfloat16,torch.bfloat16,243,1,16,32,128,128,4,4,16,90.81999999999971
gfx950,torch.bfloat16,torch.bfloat16,244,1,16,32,128,128,8,2,16,91.39999999999964
gfx950,torch.bfloat16,torch.bfloat16,245,1,16,32,128,128,8,1,8,92.31999999999971
gfx950,torch.bfloat16,torch.bfloat16,246,1,16,32,128,128,8,1,8,92.54000000000087
gfx950,torch.bfloat16,torch.bfloat16,247,1,16,32,128,128,8,2,16,91.70050000000083
gfx950,torch.bfloat16,torch.bfloat16,248,1,16,32,128,128,4,4,16,91.77999999999884
gfx950,torch.bfloat16,torch.bfloat16,249,1,16,32,128,128,8,2,16,92.48049999999967
gfx950,torch.bfloat16,torch.bfloat16,250,1,16,32,128,128,8,2,16,93.81999999999971
gfx950,torch.bfloat16,torch.bfloat16,251,1,16,32,128,128,8,2,16,93.89999999999964
gfx950,torch.bfloat16,torch.bfloat16,252,1,16,32,128,128,4,4,16,93.85999999999876
gfx950,torch.bfloat16,torch.bfloat16,253,1,16,32,128,128,8,1,8,94.54000000000087
gfx950,torch.bfloat16,torch.bfloat16,254,1,16,32,128,128,8,1,8,95.5005000000001
gfx950,torch.bfloat16,torch.bfloat16,255,1,16,32,128,128,8,1,8,95.54049999999916
gfx950,torch.bfloat16,torch.bfloat16,256,1,16,32,128,128,8,1,8,95.39999999999964
gfx950,torch.bfloat16,torch.bfloat16,129,1,2,8,128,128,4,2,8,17.339499999999987
gfx950,torch.bfloat16,torch.bfloat16,130,1,2,8,128,128,4,2,8,17.298999999999978
gfx950,torch.bfloat16,torch.bfloat16,131,1,2,8,128,128,4,2,8,17.479499999999916
gfx950,torch.bfloat16,torch.bfloat16,132,1,2,8,128,128,4,2,8,17.618999999999915
gfx950,torch.bfloat16,torch.bfloat16,133,1,2,8,128,128,4,2,8,17.59949999999992
gfx950,torch.bfloat16,torch.bfloat16,134,1,2,8,128,128,4,2,8,17.77950000000004
gfx950,torch.bfloat16,torch.bfloat16,135,1,2,8,128,128,4,2,8,17.879000000000076
gfx950,torch.bfloat16,torch.bfloat16,136,1,2,8,128,128,4,2,8,17.939000000000078
gfx950,torch.bfloat16,torch.bfloat16,137,1,2,8,128,128,4,2,8,18.19899999999984
gfx950,torch.bfloat16,torch.bfloat16,138,1,2,8,128,128,4,2,8,18.09949999999992
gfx950,torch.bfloat16,torch.bfloat16,139,1,2,8,128,128,4,2,8,18.118999999999915
gfx950,torch.bfloat16,torch.bfloat16,140,1,2,8,128,128,4,2,8,18.21900000000005
gfx950,torch.bfloat16,torch.bfloat16,141,1,2,8,128,128,4,2,8,18.379500000000064
gfx950,torch.bfloat16,torch.bfloat16,142,1,2,8,128,128,2,4,8,18.499500000000012
gfx950,torch.bfloat16,torch.bfloat16,143,1,2,8,128,128,4,2,8,18.559000000000026
gfx950,torch.bfloat16,torch.bfloat16,144,1,2,8,128,128,4,2,8,18.65949999999998
gfx950,torch.bfloat16,torch.bfloat16,145,1,2,8,128,128,4,2,8,18.898999999999887
gfx950,torch.bfloat16,torch.bfloat16,146,1,2,8,128,128,4,2,8,18.859500000000025
gfx950,torch.bfloat16,torch.bfloat16,147,1,2,8,128,128,2,4,8,18.939000000000135
gfx950,torch.bfloat16,torch.bfloat16,148,1,2,8,128,128,4,2,8,19.099000000000046
gfx950,torch.bfloat16,torch.bfloat16,149,1,2,8,128,128,4,2,8,19.23950000000002
gfx950,torch.bfloat16,torch.bfloat16,150,1,2,8,128,128,4,2,8,19.31899999999996
gfx950,torch.bfloat16,torch.bfloat16,151,1,2,8,128,128,4,2,8,19.19900000000007
gfx950,torch.bfloat16,torch.bfloat16,152,1,2,8,128,128,2,4,8,19.418999999999926
gfx950,torch.bfloat16,torch.bfloat16,153,1,2,8,128,128,2,4,8,19.639499999999998
gfx950,torch.bfloat16,torch.bfloat16,154,1,2,8,128,128,4,2,8,19.57900000000012
gfx950,torch.bfloat16,torch.bfloat16,155,1,2,8,128,128,4,2,8,19.798999999999978
gfx950,torch.bfloat16,torch.bfloat16,156,1,2,8,128,128,4,2,8,19.81899999999996
gfx950,torch.bfloat16,torch.bfloat16,157,1,2,8,128,128,4,1,4,20.079500000000053
gfx950,torch.bfloat16,torch.bfloat16,158,1,2,8,128,128,4,2,8,19.938999999999965
gfx950,torch.bfloat16,torch.bfloat16,159,1,2,8,128,128,4,2,8,20.1400000000001
gfx950,torch.bfloat16,torch.bfloat16,160,1,2,8,128,128,1,4,4,20.299000000000092
gfx950,torch.bfloat16,torch.bfloat16,161,1,2,8,128,128,8,2,16,20.399499999999932
gfx950,torch.bfloat16,torch.bfloat16,162,1,2,8,128,128,8,2,16,20.519000000000005
gfx950,torch.bfloat16,torch.bfloat16,163,1,2,8,128,128,4,4,16,20.639000000000124
gfx950,torch.bfloat16,torch.bfloat16,164,1,2,8,128,128,8,2,16,20.61950000000013
gfx950,torch.bfloat16,torch.bfloat16,165,1,2,8,128,128,8,2,16,20.799000000000092
gfx950,torch.bfloat16,torch.bfloat16,166,1,2,8,128,128,8,2,16,20.759000000000015
gfx950,torch.bfloat16,torch.bfloat16,167,1,2,8,128,128,8,2,16,20.919000000000096
gfx950,torch.bfloat16,torch.bfloat16,168,1,2,8,128,128,4,4,16,21.07949999999994
gfx950,torch.bfloat16,torch.bfloat16,169,1,2,8,128,128,8,2,16,21.158999999999878
gfx950,torch.bfloat16,torch.bfloat16,170,1,2,8,128,128,8,2,16,21.139500000000226
gfx950,torch.bfloat16,torch.bfloat16,171,1,2,8,128,128,8,2,16,21.239000000000033
gfx950,torch.bfloat16,torch.bfloat16,172,1,2,8,128,128,8,2,16,21.339500000000214
gfx950,torch.bfloat16,torch.bfloat16,173,1,2,8,128,128,8,2,16,21.338999999999942
gfx950,torch.bfloat16,torch.bfloat16,174,1,2,8,128,128,8,2,16,21.419500000000028
gfx950,torch.bfloat16,torch.bfloat16,175,1,2,8,128,128,8,2,16,21.480000000000018
gfx950,torch.bfloat16,torch.bfloat16,176,1,2,8,128,128,8,2,16,21.558999999999855
gfx950,torch.bfloat16,torch.bfloat16,177,1,2,8,128,128,8,2,16,21.619499999999903
gfx950,torch.bfloat16,torch.bfloat16,178,1,2,8,128,128,8,2,16,21.639000000000124
gfx950,torch.bfloat16,torch.bfloat16,179,1,2,8,128,128,8,2,16,21.75999999999999
gfx950,torch.bfloat16,torch.bfloat16,180,1,2,8,128,128,8,2,16,21.859499999999912
gfx950,torch.bfloat16,torch.bfloat16,181,1,2,8,128,128,8,2,16,21.97950000000003
gfx950,torch.bfloat16,torch.bfloat16,182,1,2,8,128,128,8,2,16,22.059000000000083
gfx950,torch.bfloat16,torch.bfloat16,183,1,2,8,128,128,8,2,16,22.059500000000128
gfx950,torch.bfloat16,torch.bfloat16,184,1,2,8,128,128,8,2,16,22.25999999999999
gfx950,torch.bfloat16,torch.bfloat16,185,1,2,8,128,128,4,4,16,22.319500000000005
gfx950,torch.bfloat16,torch.bfloat16,186,1,2,8,128,128,4,4,16,22.398999999999944
gfx950,torch.bfloat16,torch.bfloat16,187,1,2,8,128,128,8,2,16,22.459499999999935
gfx950,torch.bfloat16,torch.bfloat16,188,1,2,8,128,128,8,2,16,22.499000000000137
gfx950,torch.bfloat16,torch.bfloat16,189,1,2,8,128,128,8,2,16,22.59949999999992
gfx950,torch.bfloat16,torch.bfloat16,190,1,2,8,128,128,8,2,16,22.71900000000005
gfx950,torch.bfloat16,torch.bfloat16,191,1,2,8,128,128,8,2,16,22.75949999999989
gfx950,torch.bfloat16,torch.bfloat16,192,1,2,8,128,128,8,2,16,22.759000000000015
gfx950,torch.bfloat16,torch.bfloat16,193,1,2,8,128,128,4,4,16,22.999000000000024
gfx950,torch.bfloat16,torch.bfloat16,194,1,2,8,128,128,8,2,16,23.059500000000014
gfx950,torch.bfloat16,torch.bfloat16,195,1,2,8,128,128,8,2,16,23.200000000000045
gfx950,torch.bfloat16,torch.bfloat16,196,1,2,8,128,128,4,4,16,23.278999999999996
gfx950,torch.bfloat16,torch.bfloat16,197,1,2,8,128,128,8,2,16,23.378999999999962
gfx950,torch.bfloat16,torch.bfloat16,198,1,2,8,128,128,8,2,16,23.519499999999994
gfx950,torch.bfloat16,torch.bfloat16,199,1,2,8,128,128,4,4,16,23.579500000000053
gfx950,torch.bfloat16,torch.bfloat16,200,1,2,8,128,128,4,4,16,23.679500000000075
gfx950,torch.bfloat16,torch.bfloat16,201,1,2,8,128,128,4,2,8,23.71950000000004
gfx950,torch.bfloat16,torch.bfloat16,202,1,2,8,128,128,4,4,16,23.87900000000002
gfx950,torch.bfloat16,torch.bfloat16,203,1,2,8,128,128,4,4,16,23.919000000000096
gfx950,torch.bfloat16,torch.bfloat16,204,1,2,8,128,128,8,2,16,23.919500000000085
gfx950,torch.bfloat16,torch.bfloat16,205,1,2,8,128,128,8,2,16,24.05899999999997
gfx950,torch.bfloat16,torch.bfloat16,206,1,2,8,128,128,8,1,8,24.159000000000106
gfx950,torch.bfloat16,torch.bfloat16,207,1,2,8,128,128,4,2,8,24.2589999999999
gfx950,torch.bfloat16,torch.bfloat16,208,1,2,8,128,128,4,2,8,24.31899999999996
gfx950,torch.bfloat16,torch.bfloat16,209,1,2,8,128,128,4,2,8,24.439500000000066
gfx950,torch.bfloat16,torch.bfloat16,210,1,2,8,128,128,8,2,16,24.479000000000042
gfx950,torch.bfloat16,torch.bfloat16,211,1,2,8,128,128,4,4,16,24.59899999999982
gfx950,torch.bfloat16,torch.bfloat16,212,1,2,8,128,128,8,2,16,24.63900000000001
gfx950,torch.bfloat16,torch.bfloat16,213,1,2,8,128,128,8,2,16,24.839
gfx950,torch.bfloat16,torch.bfloat16,214,1,2,8,128,128,4,4,16,24.899000000000058
gfx950,torch.bfloat16,torch.bfloat16,215,1,2,8,128,128,8,2,16,24.899
gfx950,torch.bfloat16,torch.bfloat16,216,1,2,8,128,128,8,2,16,25.038999999999987
gfx950,torch.bfloat16,torch.bfloat16,217,1,2,8,128,128,8,2,16,25.07900000000012
gfx950,torch.bfloat16,torch.bfloat16,218,1,2,8,128,128,8,2,16,25.200000000000045
gfx950,torch.bfloat16,torch.bfloat16,219,1,2,8,128,128,8,2,16,25.319499999999834
gfx950,torch.bfloat16,torch.bfloat16,220,1,2,8,128,128,8,2,16,25.358999999999924
gfx950,torch.bfloat16,torch.bfloat16,221,1,2,8,128,128,8,2,16,25.399
gfx950,torch.bfloat16,torch.bfloat16,222,1,2,8,128,128,8,2,16,25.55899999999997
gfx950,torch.bfloat16,torch.bfloat16,223,1,2,8,128,128,8,2,16,25.459500000000048
gfx950,torch.bfloat16,torch.bfloat16,224,1,2,8,128,128,8,2,16,25.638999999999953
gfx950,torch.bfloat16,torch.bfloat16,225,1,2,8,128,128,8,2,16,25.71900000000005
gfx950,torch.bfloat16,torch.bfloat16,226,1,2,8,128,128,8,2,16,25.858999999999924
gfx950,torch.bfloat16,torch.bfloat16,227,1,2,8,128,128,8,2,16,25.958999999999946
gfx950,torch.bfloat16,torch.bfloat16,228,1,2,8,128,128,8,2,16,26.039499999999975
gfx950,torch.bfloat16,torch.bfloat16,229,1,2,8,128,128,8,2,16,26.159499999999866
gfx950,torch.bfloat16,torch.bfloat16,230,1,2,8,128,128,8,2,16,26.179499999999962
gfx950,torch.bfloat16,torch.bfloat16,231,1,2,8,128,128,4,4,16,26.338999999999942
gfx950,torch.bfloat16,torch.bfloat16,232,1,2,8,128,128,8,2,16,26.399499999999932
gfx950,torch.bfloat16,torch.bfloat16,233,1,2,8,128,128,8,2,16,26.519000000000005
gfx950,torch.bfloat16,torch.bfloat16,234,1,2,8,128,128,8,2,16,26.559000000000026
gfx950,torch.bfloat16,torch.bfloat16,235,1,2,8,128,128,8,2,16,26.579000000000065
gfx950,torch.bfloat16,torch.bfloat16,236,1,2,8,128,128,8,2,16,26.859500000000082
gfx950,torch.bfloat16,torch.bfloat16,237,1,2,8,128,128,8,2,16,26.839500000000044
gfx950,torch.bfloat16,torch.bfloat16,238,1,2,8,128,128,8,2,16,26.878999999999905
gfx950,torch.bfloat16,torch.bfloat16,239,1,2,8,128,128,8,2,16,26.87900000000002
gfx950,torch.bfloat16,torch.bfloat16,240,1,2,8,128,128,8,2,16,26.999500000000012
gfx950,torch.bfloat16,torch.bfloat16,241,1,2,8,128,128,8,2,16,27.099000000000103
gfx950,torch.bfloat16,torch.bfloat16,242,1,2,8,128,128,8,2,16,27.21950000000004
gfx950,torch.bfloat16,torch.bfloat16,243,1,2,8,128,128,8,2,16,27.359999999999957
gfx950,torch.bfloat16,torch.bfloat16,244,1,2,8,128,128,8,2,16,27.339500000000044
gfx950,torch.bfloat16,torch.bfloat16,245,1,2,8,128,128,8,2,16,27.59900000000016
gfx950,torch.bfloat16,torch.bfloat16,246,1,2,8,128,128,4,4,16,27.63949999999994
gfx950,torch.bfloat16,torch.bfloat16,247,1,2,8,128,128,4,4,16,27.69900000000007
gfx950,torch.bfloat16,torch.bfloat16,248,1,2,8,128,128,8,2,16,27.898999999999887
gfx950,torch.bfloat16,torch.bfloat16,249,1,2,8,128,128,8,2,16,27.918999999999983
gfx950,torch.bfloat16,torch.bfloat16,250,1,2,8,128,128,8,2,16,27.978999999999928
